Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2012","2012","1000 No","38358.76","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","42582.455","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2013","2013","1000 No","21075.384","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2013","2013","1000 No","21507.071","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2013","2013","1000 No","3722.489","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2013","2013","1000 No","38817.436","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2014","2014","1000 No","43024.072","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2014","2014","1000 No","21305.701","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2014","2014","1000 No","21718.371","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2014","2014","1000 No","3706.372","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2014","2014","1000 No","39275.143","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2015","2015","1000 No","43477.012","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2015","2015","1000 No","21537.702","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2015","2015","1000 No","21939.31","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2015","2015","1000 No","3689.407","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2015","2015","1000 No","39728.358","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2016","2016","1000 No","43900.313","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2016","2016","1000 No","21752.905","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2016","2016","1000 No","22147.409","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2016","2016","1000 No","3671.449","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2016","2016","1000 No","40175.981","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2017","2017","1000 No","44288.894","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2017","2017","1000 No","21953.153","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2017","2017","1000 No","22335.741","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2017","2017","1000 No","3652.804","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2017","2017","1000 No","40618.237","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 No","44654.882","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 No","22142.786","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 No","22512.096","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","3632.997","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","41055.867","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","44973.465","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 No","22307.714","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 No","22665.752","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","3612.215","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","41489.566","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","45191.964","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","22419.484","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","22772.48","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","3590.542","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","41919.857","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","45312.281","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","512","Total Population - Male","3010","Population - Est. & Proj.","2021","2021","1000 No","22478.115","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","513","Total Population - Female","3010","Population - Est. & Proj.","2021","2021","1000 No","22834.166","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","3567.989","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","42346.437","X","Figure from international organizations",""
"OA","Annual population","032","Argentina","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2022","2022","1000 No","45407.904","X","Figure from international organizations",""
